StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q6,Q7,Q8,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q14,Q16,Q17,Q18,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q21_1,Q22_1,Q23_1,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_1,Q27_1,Q28_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q31_1,Q32_1,Q33_1,Q34_1,Q35_1,Q36_1,Q37_1,Q38_1,Q39_1,Q40,Q41,Q42,Q43,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q46_1,Q47_1,Q48_1,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50,Q50_3_TEXT,Q51,Q52,Q53_First Click,Q53_Last Click,Q53_Page Submit,Q53_Click Count,Q55,Q56,Q57,Q58,Q59,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Random ID,ID
2024-01-31 11:28:26,2024-01-31 11:35:12,IP Address,100,405,True,2024-01-31 11:35:13,R_41Ayv0juS4QGpM1,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,3.263,0,None of the above.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,1,3.822,3.822,7.308,1,Slightly agree,Mostly agree,Neutral,1.946,1.946,2.888,1,Slightly agree,Neutral,Slightly disagree,3.079,3.079,3.84,1,Mostly agree,Slightly disagree,Neutral,Slightly agree,Slightly disagree,Mostly agree,Slightly disagree,Slightly agree,Slightly agree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,2.776,2.776,3.954,1,5,5,6,2.002,2.002,3.154,1,Female,,23,Hong Kong (S.A.R.),,,,,F,D,28,J,D,2.767,2.767,56.026,1,70777,
2024-01-31 11:29:10,2024-01-31 11:35:18,IP Address,100,367,True,2024-01-31 11:35:18,R_8YmmeGvLf7JA7Lc,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a business owner.,At least one of my parents has experience as a self-employed person.,"I am an exchange student, but I study business in my home university.",1,4.233,7.972,9.431,2,Mostly agree,Mostly agree,Totally agree,5.892,5.892,6.408,1,Totally agree,Totally agree,Totally agree,2.673,2.673,3.236,1,Mostly agree,Totally agree,Totally agree,Totally agree,Mostly agree,Mostly agree,Slightly disagree,Mostly agree,Slightly disagree,About once each week.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,2.754,2.754,3.542,1,5,6,5,4.651,4.651,5.277,1,Male,,20,Australia,,,,,A,S,08,I,M,7.285,7.285,68.02,1,72856,
2024-01-31 11:27:31,2024-01-31 11:35:22,IP Address,100,470,True,2024-01-31 11:35:22,R_6KVxrY2KOfdg7XH,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,6.495,0,None of the above.,At least one of my parents has experience as a self-employed person.,Mathematics / Mathematics and Statistics / Applied Mathematics.,1,3.571,3.571,7.539,1,Neutral,Slightly agree,Neutral,5.122,5.122,6.322,1,Slightly agree,Slightly disagree,Slightly agree,6.081,6.081,6.93,1,Mostly agree,Totally agree,Mostly agree,Totally agree,Slightly agree,Mostly agree,Mostly agree,Mostly agree,Slightly disagree,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,2.235,2.235,3.874,1,4,4,5,2.416,2.416,3.215,1,Female,,21,United Kingdom of Great Britain and Northern Ireland,,,,,N,L,06,R,J,5.164,5.164,26.413,1,47140,
2024-01-31 11:28:24,2024-01-31 11:35:22,IP Address,100,418,True,2024-01-31 11:35:23,R_4alxA3ShglfjLUv,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,11.825,0,None of the above.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,1,12.739,12.739,13.555,1,Slightly agree,Slightly agree,Mostly agree,4.259,4.259,4.902,1,Slightly agree,Neutral,Neutral,2.289,2.289,3.032,1,Slightly agree,Mostly agree,Mostly agree,Mostly agree,Slightly agree,Slightly agree,Neutral,Slightly agree,Slightly disagree,Less than once a month.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,2.912,2.912,4.394,1,5,5,6,2.145,2.145,3.147,1,Female,,22,United States of America,,,,,S,A,18,Y,D,5.756,5.756,27.576,1,49924,
2024-01-31 11:29:59,2024-01-31 11:35:22,IP Address,100,322,True,2024-01-31 11:35:23,R_4X0AainebGTDJIr,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,3.29,0,None of the above.,At least one of my parents has experience as entrepreneur.,Law and Business / Psychology and Business / Economics and Management.,0,3.745,3.745,5.113,1,Slightly agree,Slightly agree,Slightly agree,2.956,2.956,3.949,1,Slightly agree,Slightly disagree,Neutral,2.698,2.698,3.539,1,Mostly agree,Totally agree,Slightly disagree,Totally agree,Slightly agree,Slightly disagree,Neutral,Slightly agree,Neutral,Once or more each day.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,1.924,1.924,3.628,1,4,5,4,3.148,3.148,4.199,1,Female,,21,Italy,,,,,G,V,15,A,F,3.674,3.674,30.694,1,88768,
2024-01-31 11:28:05,2024-01-31 11:35:36,IP Address,100,450,True,2024-01-31 11:35:37,R_6Cd1s82LjixhDtu,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a self-employed person.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,1,9.041,9.041,10.768,1,Mostly agree,Totally agree,Mostly agree,3.741,3.741,5.192,1,Slightly agree,Slightly agree,Mostly agree,3.792,3.792,4.713,1,Mostly agree,Mostly agree,Slightly agree,Totally agree,Slightly agree,Mostly agree,Slightly agree,Totally agree,Slightly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,3.821,3.821,4.727,1,6,6,5,2.509,2.509,3.258,1,Male,,21,United States of America,,,,,M,D,23,J,M,9.74,9.74,31.575,1,99798,
2024-01-31 11:29:15,2024-01-31 11:35:40,IP Address,100,385,True,2024-01-31 11:35:41,R_2n7yKrIOqkbwmHN,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a self-employed person.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,6.305,6.305,8.153,1,Mostly agree,Mostly agree,Slightly agree,5.125,5.125,5.912,1,Neutral,Neutral,Mostly agree,2.652,2.652,3.458,1,Slightly agree,Neutral,Neutral,Mostly agree,Slightly agree,Neutral,Neutral,Slightly agree,Neutral,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,2.172,2.172,3.39,1,6,6,6,2.447,2.447,3.14,1,Male,,20,United Kingdom of Great Britain and Northern Ireland,,,,,J,L,06,M,M,0,0,1.554,0,73892,
2024-01-31 11:26:40,2024-01-31 11:35:45,IP Address,100,544,True,2024-01-31 11:35:46,R_4JgDlNNwEVulAki,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,2.785,0,None of the above.,None of the above.,A programme at the Business School.,1,4.459,60.879,62.001,6,Mostly agree,Mostly agree,Mostly agree,3.888,3.888,4.698,1,Mostly agree,Neutral,Mostly agree,2.36,2.36,3.122,1,Mostly agree,Totally agree,Totally agree,Totally agree,Totally agree,Slightly agree,Slightly agree,Totally agree,Slightly agree,Once or more each day.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,5.94,5.94,8.153,1,7,7,7,1.091,1.091,1.966,1,Female,,21,China,,,,,S,C,21,H,N,10.508,10.508,34.339,1,99078,
2024-01-31 11:29:17,2024-01-31 11:35:50,IP Address,100,392,True,2024-01-31 11:35:51,R_2PsRJcw1nB3IgEx,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,Law and Business / Psychology and Business / Economics and Management.,0,1.92,4.296,5.524,6,Mostly agree,Totally agree,Totally agree,1.996,1.996,3.055,1,Mostly agree,Totally agree,Totally agree,1.785,1.785,2.636,1,Totally agree,Totally disagree,Mostly disagree,Totally agree,Mostly disagree,Neutral,Neutral,Neutral,Mostly disagree,Twice or three times a month.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,1.693,1.693,2.552,1,7,7,7,1.285,1.285,2.339,1,Male,,22,United Kingdom of Great Britain and Northern Ireland,,,,,J,P,27,M,N,5.716,5.716,28.751,1,43667,
2024-01-31 11:29:55,2024-01-31 11:35:55,IP Address,100,359,True,2024-01-31 11:35:56,R_4oEDh2s0DvgRhPv,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,Mathematics / Mathematics and Statistics / Applied Mathematics.,1,3.506,9.704,10.214,4,Mostly agree,Mostly agree,Slightly agree,2.384,5.798,7.695,4,Slightly agree,Slightly agree,Totally agree,1.493,1.493,2.151,1,Slightly agree,Slightly agree,Totally agree,Totally agree,Neutral,Slightly agree,Mostly agree,Totally agree,Totally agree,Once or more each day.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,1.865,1.865,3.013,1,7,7,7,1.6,2.233,2.769,2,Female,,22,China,,,,,T,S,15,D,O,0,0,19.179,0,85116,
2024-01-31 11:26:26,2024-01-31 11:35:56,IP Address,100,569,True,2024-01-31 11:35:57,R_2PWuHaTNAg7wtl7,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a business owner.,At least one of my parents has experience as business owner.,"Language and Business (for example, French and Business, German and Business).",2,16.805,16.805,18.764,1,Mostly agree,Totally agree,Mostly agree,2.986,2.986,3.824,1,Slightly agree,Slightly agree,Slightly agree,2.598,2.598,3.394,1,Mostly agree,Slightly disagree,Mostly disagree,Mostly agree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly agree,Mostly disagree,Once or more each day.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,3.359,3.359,4.308,1,5,6,6,2.587,3.487,4.124,2,Female,,22,United States of America,,,,,B,O,16,L,N,5.361,5.361,31.646,1,23255,
